colonia_alcaldia,consumo_total,tot_hog,nivel_promedio_ponderado,diversidad_shannon,PC1,PC2,PC3,PC4
10 DE ABRIL | MIGUEL HIDALGO,17694.87,108,3.7255611372109545,0.6288143728271732,0.07891072581183631,2.4387955982993343,0.13072541241421695,0.4892949591175869
10 DE MAYO | VENUSTIANO CARRANZA,46761.97,547,1.8966097878254484,0.33246880851497007,-0.7836663900525581,0.4194781391734215,-0.15931608290929217,-0.34237280974900874
12 DE DICIEMBRE | IZTAPALAPA,18441.64,815,1.6790198702501513,0.6276060455452046,-0.5796048729973629,0.22588193395003175,0.699610167171355,-0.299425859031728
15 DE AGOSTO | GUSTAVO A. MADERO,43261.61,1079,2.234205107022138,0.5443077070695741,-0.16058219256103667,0.5392168570478233,0.19703021684112457,0.003069479168396561
16 DE SEPTIEMBRE | MIGUEL HIDALGO,51639.99999999999,691,2.730990898528273,0.7953616374931359,0.3137998020234506,1.2636658933511808,0.5435370128246031,-0.11886369428836065
19 DE MAYO | ALVARO OBREGON,15121.25,337,1.0,-0.0,-1.9473532309222286,-0.37052879548486756,-0.3974728411400009,-0.5144129305166282
1A AMPLIACION SANTIAGO ACAHUALTEPEC | IZTAPALAPA,2239.98,1870,1.4499861605907194,0.6881360361627749,-0.3060622648158298,-0.46926954148957223,0.9643639577371566,0.16801130737846437
1RA VICTORIA SECCION BOSQUES | ALVARO OBREGON,21580.68,631,1.1880228055835125,0.48334327795539944,-1.0488046131543638,-0.1827615486289627,0.5230140036329205,-0.5974563519305759
1RA VICTORIA | ALVARO OBREGON,12978.45,592,2.0,-0.0,-1.4051813617807256,0.4122983889499016,-0.6838459898719159,0.1753328371937966
2 DE OCTUBRE | TLALPAN,77.34,1594,1.0,-0.0,-1.5638863782502042,-0.9816414061837951,-0.3413813135291579,0.20403006554701453
20 DE NOVIEMBRE (AMPL) | VENUSTIANO CARRANZA,30859.980000000003,241,1.3724406172654682,0.660241852804877,-0.8120531791527723,0.23170501298393828,0.7979123906149546,-0.8555600944986053
20 DE NOVIEMBRE | VENUSTIANO CARRANZA,99825.6,3591,1.9214396908207916,0.2752389884229009,0.708162774611742,-1.1629932294727714,-0.7137280318958761,0.7961057876129581
24 DE ABRIL | VENUSTIANO CARRANZA,7710.539999999999,66,2.0341947515997583,0.6925624260532933,-0.6961780058464586,0.9586063308492638,0.8237967676644339,-0.4272037666524686
25 DE JULIO | GUSTAVO A. MADERO,44829.590000000004,958,1.4645773026253417,0.7144842583240996,-0.3193637236868749,-0.0403676706027239,0.7764947261459998,-0.5900986678986279
2A AMPLIACION SANTIAGO ACAHUALTEPEC I | IZTAPALAPA,2135.67,2221,1.077273174226355,0.2720584702724912,-0.9026702748929177,-1.130875758275997,0.1809022496460564,0.3767545224662236
2A AMPLIACION SANTIAGO ACAHUALTEPEC II | IZTAPALAPA,2903.96,3985,1.1328634003223184,0.39179388909805324,-0.023602371799593482,-1.9210964447218646,0.35996143258953367,1.1871176428132144
2DA  JALALPA TEPITO (AMPL) | ALVARO OBREGON,26733.19,1281,1.5500982112497612,0.688119086107782,-0.31729401143026115,-0.1124603107754863,0.7993340118121699,-0.23989319450634677
2DA EL PIRUL (AMPL) | ALVARO OBREGON,7717.43,239,1.0,-0.0,-2.0375402834335548,-0.3128417153820348,-0.34802109171498286,-0.5082831864276769
5 DE MAYO | MIGUEL HIDALGO,34770.49,1037,2.779026122438885,0.5283631327265967,-0.00862323088288006,1.0591269560315062,0.05867556070528065,0.35351191156027767
51 LEGISLATURA | GUSTAVO A. MADERO,723.77,170,1.0,-0.0,-2.1135573930615768,-0.2701401592273343,-0.30202745252529184,-0.4910648937492837
5TO TRAMO DE 20 DE NOVIEMBRE | VENUSTIANO CARRANZA,90172.82000000002,2277,1.9362793577931794,0.5519637671684764,0.5093315244089115,-0.3826865301623569,-0.030649401385964885,0.07550876712635557
6 DE JUNIO | GUSTAVO A. MADERO,44.06,710,1.718792555605992,0.5940900896123158,-0.7768353774723634,0.3241463888542842,0.735585014344785,-0.1755612213368103
7 DE JULIO (AMPL) | VENUSTIANO CARRANZA,42364.369999999995,612,2.0,-0.0,-1.1908263843965785,0.367886074393812,-0.86887316387471,-0.02788457386741013
7 DE JULIO | VENUSTIANO CARRANZA,28784.510000000002,295,2.5011730267425083,0.8941677326900133,0.02716612253410319,1.3149524756360722,0.9756731043521195,-0.3295062518796771
7 DE NOVIEMBRE | GUSTAVO A. MADERO,53668.350000000006,1104,2.4879063731230793,1.1757037214016661,0.8910000739522705,0.9691267400805846,1.3957005033195438,-0.2893076413308848
8A DE SAN MIGUEL (AMPL) | IZTAPALAPA,22287.75,529,1.3761344236183555,0.6621399864918152,-0.7559694415194825,0.10171792935291273,0.8458756289901911,-0.6528915812514895
AARON SAENZ | VENUSTIANO CARRANZA,6666.74,129,2.0,-0.0,-1.6297478784813249,0.6512728644550715,-0.6301209726517377,-0.003416621854637609
ABDIAS GARCIA SOTO | CUAJIMALPA DE MORELOS,16087.22,694,2.0751086887603947,1.0757712845674068,0.14326470532810465,0.8079451528080136,1.5527036058003112,-0.38471252699140396
ABRAHAM GONZALEZ | ALVARO OBREGON,495.63,75,1.0,-0.0,-2.1521347477773456,-0.2223558012935261,-0.29769963551762924,-0.5354716584234539
ACACIAS | BENITO JUAREZ,164893.59999999998,2708,3.8283678687347478,0.21922269627152238,1.6196254215195838,0.9138121397797233,-1.770849294289562,0.9791915690343764
ACTIPAN | BENITO JUAREZ,152248.83000000002,1835,3.7672464215324344,0.4251482068455889,1.4410152625931152,1.382931799785177,-1.2103787911089314,0.4936157909002624
ACUEDUCTO DE GUADALUPE (RDCIAL) | GUSTAVO A. MADERO,70547.8,1863,2.7858637689623205,0.7970890694379758,0.9303152750277629,0.705744521597145,0.37678617385799407,0.3415758530710069
ACUEDUCTO DE GUADALUPE (U HAB) | GUSTAVO A. MADERO,201399.23,3879,1.9894447461392977,0.05853769895756942,1.2728302156206324,-1.4412139995715199,-1.8393161047869142,0.36380481838742823
ACUEDUCTO | ALVARO OBREGON,10493.16,889,1.8027839087557989,0.4965188023949726,-0.7269889557131747,0.26397400032319285,0.4331295984261441,-0.06125022069026621
ACULCO (PBLO) | IZTAPALAPA,65593.64,1616,1.42781205616886,0.6826884693797726,0.022921619124208543,-0.4384719032941178,0.5694427034371654,-0.4231906208565207
ADOLFO LOPEZ MATEOS | CUAJIMALPA DE MORELOS,11492.31,236,4.0,-0.0,-0.6382023259290447,2.4078318055942582,-1.2477608561477336,1.1146701197237219
ADOLFO LOPEZ MATEOS | VENUSTIANO CARRANZA,88415.04,1852,1.742080646007738,0.5708693570456334,0.2681518233310538,-0.337642023310121,0.09014130121799432,-0.23577742494708787
ADOLFO RUIZ CORTINES I | COYOACAN,3431.92,2129,1.6068090165271918,0.6701540730768027,-0.14933742301722708,-0.4642255297917012,0.8650588154760473,0.38179583229780073
ADOLFO RUIZ CORTINES II | COYOACAN,4588.0,2191,1.25422406277245,0.5669283482463299,-0.41793518638309207,-0.8533558238273796,0.7400013863568323,0.2696424538649405
AERONAUTICA MILITAR | VENUSTIANO CARRANZA,76635.5,931,2.553074358489212,1.3839691419776972,1.2961630491340428,1.161905445506524,1.6794206291520672,-0.6253536788249222
AGRICOLA METROPOLITANA | TLAHUAC,38757.96,2542,1.9245685273425126,1.0157896642886106,0.8719325955695392,-0.30091128778122506,1.270869959116277,0.2991592331945685
AGRICOLA ORIENTAL II | IZTACALCO,182258.11000000002,3139,1.621437751110225,0.6633558889654279,1.4983468732517005,-1.167934403204366,-0.3066795218691078,-0.41216750363551535
AGRICOLA ORIENTAL III | IZTACALCO,172995.15000000002,3485,1.8848959060412966,0.4197121436440276,1.3595896790153974,-1.1775095597208656,-0.8526688282148921,0.11006324503275332
AGRICOLA ORIENTAL IV | IZTACALCO,182503.38999999998,2747,1.831609648456393,0.45332470607299696,1.1601808412023007,-0.8559466121093176,-0.8030064489736021,-0.3656105410862603
AGRICOLA ORIENTAL V | IZTACALCO,213177.52,3279,1.8195916717672669,0.47201208982345966,1.6025871881299667,-1.162233030501972,-0.9685911690217236,-0.347455565315691
AGRICOLA ORIENTAL VI | IZTACALCO,242464.1,3830,1.8527277646463949,0.4179481781040587,1.9650863815985435,-1.4612458653040448,-1.2934988181654712,-0.24268198522240514
AGRICOLA ORIENTAL VII | IZTACALCO,156226.51,2695,1.7935617969062996,0.5091991601054081,1.0132424757858314,-0.8138644767595561,-0.5069252212554083,-0.2540177319339339
AGRICOLA ORIENTAL VIII | IZTACALCO,142698.0,3090,1.8491506538283649,0.4241795399799131,0.9825414821024822,-0.9753272863797224,-0.6305790345827241,0.11577803311635029
AGRICULTURA | MIGUEL HIDALGO,116465.19,1584,2.2638474208473793,0.8653435694531695,0.9975884777109756,0.3418534617398134,0.39430996256597967,-0.45366702116358226
AGUA BENDITA | CUAJIMALPA DE MORELOS,9758.5,924,1.0,-0.0,-1.7565931077701415,-0.6578558426521944,-0.3817124906269125,-0.19095667767948696
AGUILAS 3ER PARQUE | ALVARO OBREGON,12309.07,893,1.0760804837408513,0.2690905914900437,-1.3525611894782523,-0.4806842766191611,0.15159618531875904,-0.3397462584616896
AGUILAS PILARES | ALVARO OBREGON,67168.51,672,3.8923179924640285,0.3416414023233232,0.3348317141501156,2.1481514423930586,-0.854583022035476,0.663829447408984
AGUILERA | AZCAPOTZALCO,40529.42,608,2.002415529262447,0.009321986271172252,-1.1915893792471475,0.3775395550052087,-0.8381743858031699,-0.020643652063486347
AHUATENCO | CUAJIMALPA DE MORELOS,30940.010000000002,1074,1.8317334092652202,0.678922784288891,-0.2517160396225732,0.23857135689094938,0.6774927343854605,-0.21029949590588445
AHUEHUETES ANAHUAC | MIGUEL HIDALGO,36899.34,595,2.2083918032138246,0.5118181204068104,-0.44936659045556504,0.7537789735915948,0.1903593321126388,-0.1807314533321164
AHUEHUETES | GUSTAVO A. MADERO,371.67999999999995,1086,1.0,-0.0,-1.7595288739046901,-0.7278939569454916,-0.32774211586035995,-0.04440096732924699
AJUSCO HUAYAMILPAS | COYOACAN,3745.62,724,1.7255861512913748,0.7969037691842327,-0.4684177664614503,0.39101723857179305,1.13999767351623,-0.31031035525626005
AJUSCO I | COYOACAN,21206.37,3549,3.0332088895930798,0.9258633416595483,1.5268009250285406,0.19051072620962525,0.8358620504740197,1.5774871950262406
AJUSCO II | COYOACAN,7325.33,3389,2.0,-0.0,-0.35633918301705414,-0.9800893242858478,-0.7336352543101505,1.572387990726458
AJUSCO III | COYOACAN,9998.56,2415,1.523795426541422,0.6920143080466625,-0.00037046425298389174,-0.6825666840415584,0.8857268823839624,0.4144075422264652
ALAMOS I | BENITO JUAREZ,331860.14999999997,4617,2.6802916529749052,0.8012298872733017,3.7963205446020813,-1.0721060908134223,-1.3074773910699187,-0.27704699753743717
ALAMOS II | BENITO JUAREZ,284995.14,4194,3.141551150661727,0.8408087665661106,3.5669398724202375,-0.37283443797464205,-1.0512560789063088,0.08827017559680511
ALBERT | BENITO JUAREZ,92268.94,1505,2.3944458449398027,0.8367468900738093,0.817954008712944,0.518107798149445,0.44978858394215854,-0.22804840663606243
ALCANTARILLA | ALVARO OBREGON,953.62,475,1.0,-0.0,-1.993236850280411,-0.4229645919063209,-0.31276785503183135,-0.3448542480691191
ALDANA | AZCAPOTZALCO,49779.63,1114,2.0,-0.0,-0.943323714987322,0.10811235474672347,-0.9307126551736244,0.16177790540036127
ALFALFAR | ALVARO OBREGON,26216.29,519,3.078839530688744,1.2317268466529798,0.8166268632996545,1.8502638026792209,1.5320285285351225,-0.0813981032081065
ALFONSO XIII | ALVARO OBREGON,187635.08,3340,2.8567572758782633,1.0073659603841283,2.644616011333085,-0.031070986971062597,0.022128572176855075,0.12554970160566045
ALGARIN | CUAUHTEMOC,167220.13,2338,3.0578806510914682,1.0791381017522355,2.3001512973251534,0.7021014387276601,0.2742435773792043,-0.14352825195945434
ALIANZA POPULAR REVOLUCIONARIA NORTE (U HAB) | COYOACAN,97903.29,1131,1.0,-0.0,-1.0564075322155404,-0.8646042501571438,-0.9411939145194441,-0.7292435478761444
ALIANZA POPULAR REVOLUCIONARIA ORIENTE (U HAB) | COYOACAN,23660.789999999997,1720,1.7473089444604344,0.565272305796519,-0.24358064894417636,-0.19303726744799168,0.487149035742678,0.17554513541518058
ALIANZA POPULAR REVOLUCIONARIA PONIENTE (U HAB) | COYOACAN,20269.62,1709,1.848844230922928,0.4247086586629222,-0.4149858502665954,-0.141312792148814,0.18105707786467704,0.3327857294704047
ALPES (AMPL) | ALVARO OBREGON,16569.01,920,2.0261113971202867,0.8499962593242494,-0.09266965556067372,0.5696612415631667,1.0783584591214903,-0.17373787441985275
ALPES | ALVARO OBREGON,178906.21,1590,3.838644449513519,0.34493820101216877,1.4574535898529264,1.5105913553542323,-1.5611356743518403,0.2678446620878546
ALTILLO (COND ALTILLO UNIVERSIDAD) | COYOACAN,60012.29000000001,915,1.1537350099454629,0.20216489021497408,-1.0634620832808586,-0.5008175406203935,-0.31303643444346757,-0.59286609674808
ALVARO OBREGON | IZTAPALAPA,2354.05,1289,1.0,-0.0,-1.6665868244743922,-0.8317519655865595,-0.3463713514060648,0.03965826602116605
ALVARO OBREGON | VENUSTIANO CARRANZA,40542.22,854,2.634215146580528,0.9707251084254227,0.49167757352505004,1.1695613287766584,1.0083244656207988,-0.1151348305226584
ALVARO OBREGON_(FRACC) | IZTAPALAPA,22701.699999999997,1694,1.4085742477435612,0.6763354191113808,-0.2656225169705029,-0.4469847698647623,0.8283893020358679,-0.08148319439558407
AMADO NERVO | CUAJIMALPA DE MORELOS,3207.6800000000003,100,4.0,-0.0,-0.7493705635751734,2.485557136856904,-1.1916229690176527,1.108757831560822
AMERICA | MIGUEL HIDALGO,74881.15,1455,2.7509544124255574,1.2757118993052494,1.4322286200514607,1.0430596376618935,1.3871134351298207,-0.18640669391558112
AMERICAS UNIDAS-DEL LAGO | BENITO JUAREZ,97005.72,1810,2.3081641989771327,0.6214807078356119,0.6397900600775043,0.20521092632425475,-0.020495842831479896,-0.036266933326618185
AMPL CARACOL | VENUSTIANO CARRANZA,16587.23,1565,1.8903174309393431,0.3458511559548637,-0.5843940898355489,-0.05533324480072079,0.029232120196537356,0.3585424928439045
AMPLIACION CANDELARIA | COYOACAN,42017.74,1409,1.2847418733135099,0.6650012493412749,-0.3127767468945185,-0.4434996483838305,0.727987192212924,-0.42117622823842676
AMPLIACION MIGUEL HIDALGO 2A SECC | TLALPAN,4509.629999999999,5282,1.7143823329186654,1.0930100970797738,1.705577019133455,-1.7946974866644905,1.6273987878528664,1.7149357522402735
AMPLIACION MIGUEL HIDALGO 3A SECC | TLALPAN,1235.42,4674,2.1309676061582294,1.254022863889623,1.8541191427141208,-1.0513583106374984,1.8862364188995653,1.5791995036501383
AMPLIACION MIGUEL HIDALGO 4A SECC | TLALPAN,304.75,3035,1.3035274815422477,0.4257563144031835,-0.28759184173248675,-1.275877351353171,0.4274072894845959,0.8194814397866574
AMPLIACION PETROLERA | AZCAPOTZALCO,43939.93,964,1.4418955605982986,0.6863796484754207,-0.37161706776336806,-0.07290181296171341,0.7289251747872297,-0.5768167707642574
AMPLIACION RAMOS MILLAN | IZTACALCO,63147.490000000005,2275,1.4903322364831917,0.7954966890706588,0.4431525118996505,-0.6683974916129081,0.7856481670651387,-0.11742343461236328
AMPLIACION SAN FRANCISCO CULHUACAN (EJ) | COYOACAN,50864.57,1092,1.7692262020498748,0.5402096410916972,-0.3205657361767879,0.10021858982341648,0.2760259840755833,-0.29933186103682347
AMSA | TLALPAN,21967.21,193,1.8912902457799603,1.0426080590497158,-0.13935221740231282,0.8729890786627629,1.5144386368120935,-0.7520583967720457
ANAHUAC DOS LAGOS | MIGUEL HIDALGO,27071.460000000003,387,2.98771880053754,1.0429513960831647,0.47464937892018927,1.7655075773643127,1.1570110480741522,-0.0915042706749112
ANAHUAC LAGO NORTE | MIGUEL HIDALGO,26433.43,366,1.8927827376167223,1.0674456224526452,-0.006406617874312417,0.7914054588401537,1.5333666165733417,-0.7142261453462373
ANAHUAC LAGO SUR | MIGUEL HIDALGO,40215.21000000001,578,2.140024383809011,1.1897791294276148,0.45139090179549485,0.9371446755850733,1.6276075231704863,-0.6466191831679812
ANAHUAC LOS MANZANOS | MIGUEL HIDALGO,227595.56,3298,2.7395183807627883,1.3423447532423527,3.307766484798839,-0.044305705756392415,0.5171689505722279,-0.44454718483471434
ANAHUAC MARIANO ESCOBEDO | MIGUEL HIDALGO,54191.67,942,3.572976621683738,0.6922581196199364,0.6758368168263561,1.8629187534980618,0.055347879727638986,0.5081486167954432
ANAHUAC PERALITOS | MIGUEL HIDALGO,25284.960000000003,413,2.4240473388132706,1.074972918204049,0.2572894161082571,1.2542316216975031,1.399948168638954,-0.39500705388191387
ANGEL ZIMBRON | AZCAPOTZALCO,77123.42,823,1.9553358759245896,0.6260508524182388,-0.039532145195666904,0.4034736042409878,0.247101566361142,-0.5676788980361164
ANGEL ZIMBRON | MIGUEL HIDALGO,31759.600000000006,479,2.9785967077670996,0.5848025205749068,-0.07935474028903879,1.5429840900283303,0.15597377311586158,0.18170290121608598
ANTORCHA POPULAR I (U HAB) | IZTAPALAPA,31665.04,206,2.0,-0.0,-1.4240519097826339,0.5834877869411078,-0.7893503677713496,-0.14720790896252836
AO DE JUAREZ | IZTAPALAPA,2019.83,937,2.0,-0.0,-1.3479433676447423,0.25256755608078174,-0.6255902146984681,0.4220025523806047
APATLACO | IZTAPALAPA,81225.07,2682,1.8717421850175076,0.38306141482588396,0.3464492332535347,-0.6933683918399836,-0.3261410852755718,0.39981712105163947
AQUILES SERDAN | VENUSTIANO CARRANZA,97425.19,2551,1.9472461896148212,0.20654519521815695,0.2055944332489692,-0.640965403549102,-0.8201568366623962,0.36359572959519393
ARAGON INGUARAN | GUSTAVO A. MADERO,65074.44,892,3.08638875724478,0.7906541451488013,0.6428794678190775,1.4683796749119156,0.33932405734299725,0.079677130012561
ARAGON LA VILLA (ARAGON) | GUSTAVO A. MADERO,96219.29000000001,1315,2.664665058326662,1.360131651656506,1.60220267007628,1.0397467688324649,1.4616766143546707,-0.5057055986543318
ARBOLEDAS DE CUAUTEPEC | GUSTAVO A. MADERO,1097.72,2081,1.248241810297708,0.560395319587358,-0.4968426393741001,-0.802000650718911,0.7531529496046833,0.24212078541760182
ARBOLEDAS DEL SUR | TLALPAN,65498.119999999995,1492,2.9656845112500942,1.127523306349642,1.2789314455416876,1.1778485595341086,1.0679349433442882,0.10429692898996176
ARBOLEDAS POLITOCO | ALVARO OBREGON,1511.6100000000001,145,1.5136642387917518,0.692773711220998,-0.9471199119583551,0.45385443519650714,1.0127585512601702,-0.6307077312897881
ARBOLEDAS | IZTAPALAPA,187.67000000000002,619,1.0,-0.0,-1.9425769379000226,-0.49409382925070583,-0.31235081872607706,-0.2694877246867871
ARCOS DE CENTENARIO | ALVARO OBREGON,1874.63,54,1.0,-0.0,-2.150614055816705,-0.21346669869436757,-0.3057136524026317,-0.555644760327236
ARENAL GUADALUPE TLALPAN | TLALPAN,24566.92,620,2.200979609979599,1.0180907921349571,0.1538410219806396,0.9288149370176908,1.342675349987166,-0.3790375047272612
ARENAL PUERTA TEPEPAN | TLALPAN,45992.81,259,1.8082902523242221,0.848159110359343,-0.2453312801665127,0.667423421725616,0.9735723270895372,-0.8262616468866437
ARENAL | AZCAPOTZALCO,91392.36,1351,1.7481555351016214,0.6677744277237738,0.22771645540608804,-0.050601289485260346,0.2904363421059339,-0.5535088085857468
ARGENTINA ANTIGUA | MIGUEL HIDALGO,99083.33,2167,2.2829372004352293,0.658656414195964,0.8319783551826739,0.014515698301528893,0.04177870399615856,0.08616456671781661
ARROYO GUADALUPE (U HAB) | GUSTAVO A. MADERO,23937.079999999998,622,1.6314604788888203,0.7780209028364753,-0.43478208121685047,0.32623247045238496,1.0038406419813237,-0.5468555081056187
ARTES GRAFICAS | VENUSTIANO CARRANZA,138746.39,3185,1.6768486733240409,0.6292220590704614,1.189670695273621,-1.1018126393689933,-0.12357614906516992,-0.024157806149253513
ARTURO MARTINEZ | ALVARO OBREGON,12878.75,441,1.7056562166359313,0.6059953514998744,-0.781248408977252,0.4359694745952194,0.6923194829925523,-0.4131623356185138
ARVIDE | ALVARO OBREGON,16666.01,155,2.1584872443974294,0.4048910909753586,-0.9300725130583011,0.9142631005422203,0.11859379102642034,-0.21248484215448293
ASTURIAS (AMPL) | CUAUHTEMOC,124955.35,1941,2.99128704773345,1.1255565809061756,1.8807108413981568,0.9061922840720453,0.6694634537759215,-0.09355943076932445
ASTURIAS | CUAUHTEMOC,84549.05,1566,2.7498875504810525,0.7542468612059907,0.8388252742063846,0.7900247671830637,0.2176350497128099,0.1013481506241547
ATACAXCO | LA MAGDALENA CONTRERAS,0.0,405,0.0,-0.0,-2.485174025115516,-1.2946996428639779,-0.012602204942778986,-0.9224697749897394
ATENOR SALAS | BENITO JUAREZ,36818.990000000005,811,2.9402077569210885,0.691358557748634,0.21171294351907302,1.3739967707074479,0.3512581178315065,0.22263915272793766
ATLAMAYA | ALVARO OBREGON,72109.43,463,3.415091479713541,0.49334909416315254,0.2744916933088495,1.8675339333769605,-0.4181603896456488,0.17533622868707058
ATLAMPA | CUAUHTEMOC,285589.99,4074,1.2861356940416573,0.6574762057093247,2.4271225811988413,-2.0630949948845254,-0.8982073049669327,-0.8887071116636694
ATLANTIDA | COYOACAN,29852.510000000002,375,3.0556562915480137,0.622872936766583,-0.046542387599160455,1.6807183681226083,0.22933340972174657,0.16528939041210056
AVANTE | COYOACAN,119771.09,3069,1.4316157596962673,0.5973674841450868,0.8558113945606972,-1.2555260220624247,0.0031175342433867282,-0.05933107020954558
AVE REAL | ALVARO OBREGON,3338.38,279,2.0050922902725277,0.6931342147937983,-0.6565703651421054,0.8309691965287762,0.8544535906708816,-0.3086120923029443
AVIACION CIVIL (AMPL) | VENUSTIANO CARRANZA,15013.14,668,2.2236574094426618,0.5314981989917243,-0.5412430182892181,0.763742340189699,0.36275741149456403,0.010147618490897223
AVIACION CIVIL | VENUSTIANO CARRANZA,105063.47999999998,1871,2.4232971342658747,0.7728968685022037,0.9773441024739355,0.32357336092613076,0.21452044757703448,-0.09012122664832148
AXOTLA | ALVARO OBREGON,115731.67000000001,846,3.933095841440809,0.24555632877962386,0.6328738067781855,2.0071471871769915,-1.380306952961034,0.4749019405397496
AZTECA | VENUSTIANO CARRANZA,12201.74,502,1.686957761761847,0.6215132222307099,-0.749878184518497,0.39478747211885173,0.733074093594963,-0.3980405626827166
BALCONES DE CEHUAYO | ALVARO OBREGON,1317.66,376,2.0,-0.0,-1.571218312873715,0.5339914518853188,-0.6040815045403806,0.15509519499115074
BANJIDAL | IZTAPALAPA,74332.2,1221,1.9949811790852416,0.031578655229737386,-0.6887465494786846,0.03250417008935694,-1.0196330824823572,0.014553798628875556
BARRANCA SECA | LA MAGDALENA CONTRERAS,5706.16,1403,1.7992310064912307,0.5014666287038629,-0.5555395425711308,0.011017956227993618,0.45903127934779303,0.2177951217297096
BARRIO 18 | XOCHIMILCO,1854.87,1849,2.828122725581847,0.6690271732929052,0.2884294721708463,0.7860587489979319,0.5244211335589083,0.9305638760720822
BARRIO NORTE | ALVARO OBREGON,48061.04,3558,1.0,-0.0,-0.4621994842335127,-2.02018275601855,-0.7023856145338873,0.8085911423563923
BARROS SIERRA | LA MAGDALENA CONTRERAS,1780.35,1272,2.0,-0.0,-1.219246142666662,0.08528723439279938,-0.6342997894204783,0.58615888639676
BATAN VIEJO (EL MAESTRO) | LA MAGDALENA CONTRERAS,8276.560000000001,367,3.3042423422291383,0.6144160927867105,-0.0988945502943692,1.9326621447031531,0.2744506465006401,0.45954558339364665
BEJERO | ALVARO OBREGON,10685.89,513,2.628878829933679,0.47972135131690735,-0.5163084789537921,1.1958321313526288,0.16650593879958925,0.21970112669707081
BELEM (BARR) | XOCHIMILCO,15722.57,386,2.0,-0.0,-1.4660656984368905,0.5121225793597429,-0.6947873736525383,0.05557354118292755
BELEN DE LAS FLORES (U HAB) | ALVARO OBREGON,122976.07,1229,1.0,-0.0,-0.8420148826862396,-0.9429803453614601,-1.101530909826269,-0.8633928489887589
BELEN DE LAS FLORES SECCION RELLENO | ALVARO OBREGON,14057.27,193,2.0,-0.0,-1.5528869144686201,0.6106075100498609,-0.6784528272546044,-0.025934612989712908
BELEN DE LAS FLORES | ALVARO OBREGON,17473.11,633,1.101081032512243,0.32745177288247673,-1.3272023755188034,-0.3132566816500303,0.24356408828144877,-0.5235424899846559
BELEN DE LAS FLORES_ | ALVARO OBREGON,26.68,633,1.0,-0.0,-1.9382598875749697,-0.5009078603075646,-0.3117672826526017,-0.2615335283935482
BELISARIO DOMINGUEZ | GUSTAVO A. MADERO,21158.86,347,2.8169131040141107,1.197790500636977,0.548353298909969,1.6923689038015979,1.5735459043269049,-0.25253890913286126
BELISARIO DOMINGUEZ | TLALPAN,228562.63,259,1.1352319055831657,0.24450131134457376,-0.08524641832429138,-0.37181859989620764,-1.2556356506151927,-2.167058795971682
BELLA VISTA | ALVARO OBREGON,237477.41999999998,2932,1.6117780376761717,0.7562566990845311,1.926962263862081,-1.1048255969102878,-0.4470981210122951,-0.9721972839028823
BELLAVISTA (U HAB) | IZTAPALAPA,18608.629999999997,1322,1.286381103821184,0.598879498960548,-0.5997194942540771,-0.394572005925437,0.7368624769428983,-0.254225301582275
BELVEDERE | TLALPAN,632.51,1020,1.0,-0.0,-1.7833822835151238,-0.6951874035060475,-0.3273669976901801,-0.07829019728740268
BENITO JUAREZ (AMPL) | GUSTAVO A. MADERO,5177.35,751,1.2424174529440735,0.5538504932004593,-0.9972994843917086,-0.14914892972741833,0.7559185571760396,-0.4316585068670981
BENITO JUAREZ | GUSTAVO A. MADERO,14473.599999999999,1801,1.8388707716117623,0.44153766273422423,-0.401768866480422,-0.18361961087269613,0.25322413338323124,0.4040651167583558
BENITO JUAREZ | IZTAPALAPA,10246.33,363,1.374070520859664,0.6610865927320039,-0.9075897931624429,0.19659970425683815,0.9248736891213339,-0.6466505168696713
BONANZA | ALVARO OBREGON,12850.54,497,2.0,-0.0,-1.443054140393028,0.45996538513838786,-0.6801471871466296,0.13019986111836226
BONDOJITO | GUSTAVO A. MADERO,85141.96,1685,2.041362214353534,0.8912062534943175,0.7497312823502185,0.13521238919596051,0.7076227565705232,-0.3153503226002534
"BOSQUE DE CHAPULTEPEC I, II Y III SECCIONES | MIGUEL HIDALGO",232516.7,1584,1.0,-0.0,0.06617575259600583,-1.2488084944473485,-1.7997981756623616,-1.4849459680711572
BOSQUE RESIDENCIAL DEL SUR (FRACC) | XOCHIMILCO,24584.2,1179,2.1991775205213107,0.6729003481628856,-0.09537495761521722,0.5249447198992183,0.5940978580908892,0.09248652656971673
BOSQUES DE LAS LOMAS | CUAJIMALPA DE MORELOS,287134.66,4021,3.907028639454394,0.18264778473761,2.976587469254534,0.17236086728968558,-2.678552810337931,0.794766186753505
BOSQUES DE TARANGO | ALVARO OBREGON,20556.84,1706,3.894995534333098,0.1517194162166994,0.15439486199900096,1.6205127574701812,-0.9970826389287831,1.6152782849605394
BOSQUES DE TETLAMEYA | COYOACAN,64025.689999999995,290,2.0093526520370184,0.9617732073308961,0.13898277118918412,0.8536960867421712,1.0416499198090785,-0.8975446312618289
BOSQUES DEL PEDREGAL | TLALPAN,7.24,1587,2.0,-0.0,-1.1091136330670557,-0.07019369667015103,-0.6327750486339906,0.7517302714090928
BUENAVISTA I | CUAUHTEMOC,197930.49999999997,2700,1.6692175788976433,0.6556274363866247,1.4491081347743675,-0.9260735610278058,-0.42199359917254703,-0.7077446145983861
